IMG/center_2017_07_17_12_19_27_747.jpg, IMG/left_2017_07_17_12_19_27_747.jpg, IMG/right_2017_07_17_12_19_27_747.jpg, 0, 0, 0, 0.9516737
IMG/center_2017_07_17_12_19_27_854.jpg, IMG/left_2017_07_17_12_19_27_854.jpg, IMG/right_2017_07_17_12_19_27_854.jpg, 0, 0, 0, 0.9421267
IMG/center_2017_07_17_12_19_27_964.jpg, IMG/left_2017_07_17_12_19_27_964.jpg, IMG/right_2017_07_17_12_19_27_964.jpg, 0, 0, 0, 0.9307968
IMG/center_2017_07_17_12_19_28_088.jpg, IMG/left_2017_07_17_12_19_28_088.jpg, IMG/right_2017_07_17_12_19_28_088.jpg, 0, 0, 0, 0.919603
IMG/center_2017_07_17_12_19_28_205.jpg, IMG/left_2017_07_17_12_19_28_205.jpg, IMG/right_2017_07_17_12_19_28_205.jpg, 0, 0, 0, 0.9085436
IMG/center_2017_07_17_12_19_28_334.jpg, IMG/left_2017_07_17_12_19_28_334.jpg, IMG/right_2017_07_17_12_19_28_334.jpg, 0, 0, 0, 0.8976173
IMG/center_2017_07_17_12_19_28_450.jpg, IMG/left_2017_07_17_12_19_28_450.jpg, IMG/right_2017_07_17_12_19_28_450.jpg, 0, 0, 0, 0.8868228
IMG/center_2017_07_17_12_20_11_484.jpg, IMG/left_2017_07_17_12_20_11_484.jpg, IMG/right_2017_07_17_12_20_11_484.jpg, 0, 0, 0, 5.334639E-05
IMG/center_2017_07_17_12_20_11_596.jpg, IMG/left_2017_07_17_12_20_11_596.jpg, IMG/right_2017_07_17_12_20_11_596.jpg, 0, 0, 0, 5.360268E-05
IMG/center_2017_07_17_12_20_11_707.jpg, IMG/left_2017_07_17_12_20_11_707.jpg, IMG/right_2017_07_17_12_20_11_707.jpg, 0, 0, 0, 5.316202E-05
IMG/center_2017_07_17_12_20_11_814.jpg, IMG/left_2017_07_17_12_20_11_814.jpg, IMG/right_2017_07_17_12_20_11_814.jpg, 0, 0, 0, 5.38319E-05
IMG/center_2017_07_17_12_20_11_929.jpg, IMG/left_2017_07_17_12_20_11_929.jpg, IMG/right_2017_07_17_12_20_11_929.jpg, 0, 0.3358969, 0, 0.5134111
IMG/center_2017_07_17_12_20_12_070.jpg, IMG/left_2017_07_17_12_20_12_070.jpg, IMG/right_2017_07_17_12_20_12_070.jpg, 0, 0.01737569, 0, 0.5160143
IMG/center_2017_07_17_12_20_12_183.jpg, IMG/left_2017_07_17_12_20_12_183.jpg, IMG/right_2017_07_17_12_20_12_183.jpg, 0, 0, 0, 0.5018628
IMG/center_2017_07_17_12_20_12_264.jpg, IMG/left_2017_07_17_12_20_12_264.jpg, IMG/right_2017_07_17_12_20_12_264.jpg, 0, 0, 0, 0.4961107
IMG/center_2017_07_17_12_20_12_383.jpg, IMG/left_2017_07_17_12_20_12_383.jpg, IMG/right_2017_07_17_12_20_12_383.jpg, 0, 0, 0, 0.4904287
IMG/center_2017_07_17_12_20_12_495.jpg, IMG/left_2017_07_17_12_20_12_495.jpg, IMG/right_2017_07_17_12_20_12_495.jpg, 0, 0, 0, 0.4848154
IMG/center_2017_07_17_12_20_12_642.jpg, IMG/left_2017_07_17_12_20_12_642.jpg, IMG/right_2017_07_17_12_20_12_642.jpg, 0, 0.3456755, 0, 0.9837757
IMG/center_2017_07_17_12_20_12_752.jpg, IMG/left_2017_07_17_12_20_12_752.jpg, IMG/right_2017_07_17_12_20_12_752.jpg, 0, 0.6658926, 0, 1.779487
IMG/center_2017_07_17_12_20_12_861.jpg, IMG/left_2017_07_17_12_20_12_861.jpg, IMG/right_2017_07_17_12_20_12_861.jpg, 0, 1, 0, 3.179891
IMG/center_2017_07_17_12_20_12_942.jpg, IMG/left_2017_07_17_12_20_12_942.jpg, IMG/right_2017_07_17_12_20_12_942.jpg, 0, 0.6628857, 0, 3.961862
IMG/center_2017_07_17_12_20_13_054.jpg, IMG/left_2017_07_17_12_20_13_054.jpg, IMG/right_2017_07_17_12_20_13_054.jpg, -0.03759398, 0.3296238, 0, 4.403873
IMG/center_2017_07_17_12_20_13_169.jpg, IMG/left_2017_07_17_12_20_13_169.jpg, IMG/right_2017_07_17_12_20_13_169.jpg, -0.08270676, 0, 0, 4.363132
IMG/center_2017_07_17_12_20_13_273.jpg, IMG/left_2017_07_17_12_20_13_273.jpg, IMG/right_2017_07_17_12_20_13_273.jpg, -0.1353384, 0.3206174, 0, 4.69504
IMG/center_2017_07_17_12_20_13_368.jpg, IMG/left_2017_07_17_12_20_13_368.jpg, IMG/right_2017_07_17_12_20_13_368.jpg, -0.1503759, 0.6051168, 0, 5.3675
IMG/center_2017_07_17_12_20_13_471.jpg, IMG/left_2017_07_17_12_20_13_471.jpg, IMG/right_2017_07_17_12_20_13_471.jpg, -0.1879699, 0.2999992, 0, 5.689734
IMG/center_2017_07_17_12_20_13_562.jpg, IMG/left_2017_07_17_12_20_13_562.jpg, IMG/right_2017_07_17_12_20_13_562.jpg, -0.1879699, 0.02195408, 0, 5.679206
IMG/center_2017_07_17_12_20_13_656.jpg, IMG/left_2017_07_17_12_20_13_656.jpg, IMG/right_2017_07_17_12_20_13_656.jpg, -0.1879699, 0, 0, 5.623738
IMG/center_2017_07_17_12_20_13_763.jpg, IMG/left_2017_07_17_12_20_13_763.jpg, IMG/right_2017_07_17_12_20_13_763.jpg, 0, 0, 0, 5.56234
IMG/center_2017_07_17_12_20_13_871.jpg, IMG/left_2017_07_17_12_20_13_871.jpg, IMG/right_2017_07_17_12_20_13_871.jpg, 0, 0, 0, 5.495756
IMG/center_2017_07_17_12_20_13_977.jpg, IMG/left_2017_07_17_12_20_13_977.jpg, IMG/right_2017_07_17_12_20_13_977.jpg, 0, 0.3177775, 0, 5.810629
IMG/center_2017_07_17_12_20_14_106.jpg, IMG/left_2017_07_17_12_20_14_106.jpg, IMG/right_2017_07_17_12_20_14_106.jpg, 0, 0.7066897, 0, 6.745651
IMG/center_2017_07_17_12_20_14_221.jpg, IMG/left_2017_07_17_12_20_14_221.jpg, IMG/right_2017_07_17_12_20_14_221.jpg, -0.007518797, 1, 0, 8.093115
IMG/center_2017_07_17_12_20_14_347.jpg, IMG/left_2017_07_17_12_20_14_347.jpg, IMG/right_2017_07_17_12_20_14_347.jpg, -0.01503759, 0.6272224, 0, 8.932117
IMG/center_2017_07_17_12_20_14_461.jpg, IMG/left_2017_07_17_12_20_14_461.jpg, IMG/right_2017_07_17_12_20_14_461.jpg, -0.06015037, 0.2797173, 0, 9.254953
IMG/center_2017_07_17_12_20_14_556.jpg, IMG/left_2017_07_17_12_20_14_556.jpg, IMG/right_2017_07_17_12_20_14_556.jpg, -0.1052632, 0, 0, 9.180718
IMG/center_2017_07_17_12_20_14_664.jpg, IMG/left_2017_07_17_12_20_14_664.jpg, IMG/right_2017_07_17_12_20_14_664.jpg, -0.1353384, 0, 0, 9.086167
IMG/center_2017_07_17_12_20_14_770.jpg, IMG/left_2017_07_17_12_20_14_770.jpg, IMG/right_2017_07_17_12_20_14_770.jpg, -0.1503759, 0, 0, 8.975268
IMG/center_2017_07_17_12_20_14_895.jpg, IMG/left_2017_07_17_12_20_14_895.jpg, IMG/right_2017_07_17_12_20_14_895.jpg, -0.1729323, 0, 0, 8.865392
IMG/center_2017_07_17_12_20_15_012.jpg, IMG/left_2017_07_17_12_20_15_012.jpg, IMG/right_2017_07_17_12_20_15_012.jpg, -0.1729323, 0, 0, 8.758375
IMG/center_2017_07_17_12_20_15_118.jpg, IMG/left_2017_07_17_12_20_15_118.jpg, IMG/right_2017_07_17_12_20_15_118.jpg, -0.1729323, 0, 0, 8.670397
IMG/center_2017_07_17_12_20_15_233.jpg, IMG/left_2017_07_17_12_20_15_233.jpg, IMG/right_2017_07_17_12_20_15_233.jpg, -0.1729323, 0, 0, 8.565952
IMG/center_2017_07_17_12_20_15_343.jpg, IMG/left_2017_07_17_12_20_15_343.jpg, IMG/right_2017_07_17_12_20_15_343.jpg, -0.2030075, 0, 0, 8.477735
IMG/center_2017_07_17_12_20_15_455.jpg, IMG/left_2017_07_17_12_20_15_455.jpg, IMG/right_2017_07_17_12_20_15_455.jpg, -0.2030075, 0, 0, 8.37519
IMG/center_2017_07_17_12_20_15_569.jpg, IMG/left_2017_07_17_12_20_15_569.jpg, IMG/right_2017_07_17_12_20_15_569.jpg, -0.2030075, 0, 0, 8.274295
IMG/center_2017_07_17_12_20_15_691.jpg, IMG/left_2017_07_17_12_20_15_691.jpg, IMG/right_2017_07_17_12_20_15_691.jpg, 0, 0.3725016, 0, 8.682322
IMG/center_2017_07_17_12_20_15_798.jpg, IMG/left_2017_07_17_12_20_15_798.jpg, IMG/right_2017_07_17_12_20_15_798.jpg, 0, 0.6916636, 0, 9.40923
